dir1,dir2,name,updated,path
"J Dilla","Donuts","20 Thunder.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","14 The Twister (Huh, What).mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","26 U-Love.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","03 Waves.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","10 Time_ The Donut of the Heart.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","16 Two Can Win.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","24 Walkinonit.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"J Dilla","Donuts","02 Workinonit.mp3","2009/08/02","Z:\iTunes\iTunes Music\J Dilla\Donuts"
"AFRA","Digital Breath","01 Shockin' Shoppin'.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","02 Slice My Beat Nice!.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","03 Simpl Sampl.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","04 Off.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","05 Someday Featuring Vinia Mojica.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","06 Offf.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","07 Slice My Tongue Nice_.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"AFRA","Digital Breath","08 Digital Breath.m4a","2005/05/08","Z:\iTunes\iTunes Music\AFRA\Digital Breath"
"African Head Charge","Environmental Studies","01 Crocodile Hand Luggage.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","02 Dinosaur's Lament.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","03 Beri Beri.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","04 Snakeskin Tracksuit.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","05 High Protein Snack.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","06 In A Trap.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","07 Breeding Space.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","08 Primitive.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Environmental Studies","09 Latin Temperament.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Environmental Studies"
"African Head Charge","Songs Of Praise","01 Free Chant (Churchical Chant Of The Iyabinghi).m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","02 Orderliness, Godliness, Discipline And Dignity.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","03 Hymn.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","04 Dervish Chant.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","05 Hold Some More.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","06 Healing Father.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","07 Healing Ceremony.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","08 Cattle Herders Chant.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","09 Ethiopian Praises.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","10 My God.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","11 Gospel Train.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","12 Chant For The Spirits.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","13 God Is Great.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","Songs Of Praise","14 Deer Spirit Song.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\Songs Of Praise"
"African Head Charge","In Pursuit Of Shashamane Land","01 Heading To Glory.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","02 Pursuit.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","03 One Destination.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","04 No, Don't Follow Fashion.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","05 Animal Law.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","06 Learning.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","07 Fever Pitch.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","08 Somebody Touch I.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","09 Mama Shante Garden.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","10 Run Come See Me Now.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","11 On The Off Beat.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","12 Fever Pitch (Raw Cut).m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","13 No Don't Follow Fashion.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"African Head Charge","In Pursuit Of Shashamane Land","14 Kumasee.m4a","2009/09/27","Z:\iTunes\iTunes Music\African Head Charge\In Pursuit Of Shashamane Land"
"Air","Moon Safari","01 La Femme d'Argent.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","02 Sexy Boy.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","03 All I Need.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","04 Kelly Watch The Stars.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","05 Talisman.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","06 Remember.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","07 You Make It Easy.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","08 Ce Matin La.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","09 New Star In The Sky (Chanson Pour Solal).m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Air","Moon Safari","10 Le Voyage De Penelope.m4a","2009/08/02","Z:\iTunes\iTunes Music\Air\Moon Safari"
"Amy Winehouse","Back To Black","Best Friends.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","Tears Dry On Their Own.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","05 Back To Black.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","11 Addicted.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","He Can Only Hold Her.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","Me And Mr Jones.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","Wake Up Alone.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","Some Unholy War.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","02 Round Midnight.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","You Know I'm No Good.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Back To Black","Love Is A Losing Game.mp3","2009/08/03","Z:\iTunes\iTunes Music\Amy Winehouse\Back To Black"
"Amy Winehouse","Frank","01 Stronger Than Me.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Frank"
"Amy Winehouse","Frank","04 Fuck Me Pumps.mp3","2007/10/13","Z:\iTunes\iTunes Music\Amy Winehouse\Frank"
"Amy Winehouse","Frank","02 You Sent Me Flying.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Frank"
"Amy Winehouse","Frank","06 Moody's Mood For Love.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Frank"
"Amy Winehouse","Frank","09 Take The Box.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Frank"
"Amy Winehouse","Rehab","Rehab.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Rehab"
"Amy Winehouse","Recordings","Mr Magic.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Recordings"
"Amy Winehouse","Bridget Jones The Egde Of Reas","Will You Still Love Me Tomorrow.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Bridget Jones The Egde Of Reas"
"Amy Winehouse","Unknown Album","Valerie (Zutons Cover Live Lounge).mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Unknown Album"
"Amy Winehouse","Unknown Album","He Can Only Hold Her.mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse\Unknown Album"
"Amy Winehouse Feat. Jay Z","Rehab","Rehab (Remix).mp3","2009/08/02","Z:\iTunes\iTunes Music\Amy Winehouse Feat. Jay Z\Rehab"
"Andrew Bird","Armchair Apocrypha","Heretics.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\Armchair Apocrypha"
"Andrew Bird","Music from and inspired by My Name is a Blackbird","01 The Trees Were Mistaken.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\Music from and inspired by My Name is a Blackbird"
"Andrew Bird","The Mysterious Production of Eggs","07 Masterfade.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\The Mysterious Production of Eggs"
"Andrew Bird","The Mysterious Production of Eggs","08 Opposite Day.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\The Mysterious Production of Eggs"
"Andrew Bird","The Mysterious Production of Eggs","08 Sovay.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\The Mysterious Production of Eggs"
"Andrew Bird","The Mysterious Production of Eggs","10 The Naming of Things.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\The Mysterious Production of Eggs"
"Andrew Bird","The Mysterious Production of Eggs","03 A Nervous Tic Motion Of The Head To The Left.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\The Mysterious Production of Eggs"
"Andrew Bird","The Mysterious Production of Eggs","13 Tables And Chairs.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\The Mysterious Production of Eggs"
"Andrew Bird","Weather Systems","01 First Song.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\Weather Systems"
"Andrew Bird","Weather Systems","06 Skin.mp3","2009/08/02","Z:\iTunes\iTunes Music\Andrew Bird\Weather Systems"
"Animal Collective","Feels","03 Flesh Canoe.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Feels"
"Animal Collective","Feels","02 Grass.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Feels"
"Animal Collective","Feels","05 Bees.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Feels"
"Animal Collective","Feels","06 Banshee Beat.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Feels"
"Animal Collective","Feels","08 Loch Raven.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Feels"
"Animal Collective","Strawberry Jam","03 Chores.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","04 For Reverend Green.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","05 Fireworks.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","06 #1.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","07 Winter Wonder Land.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","08 Cuckoo Cuckoo.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","09 Derek.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Strawberry Jam","01 Peacebone.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Strawberry Jam"
"Animal Collective","Campfire Songs","03 Two Corvettes.mp3","2011/04/05","Z:\iTunes\iTunes Music\Animal Collective\Campfire Songs"
"Animal Collective","Here Comes the Indian","02 Hey Light.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Here Comes the Indian"
"Animal Collective","Sung Tongs","01 Leaf House.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Animal Collective","Sung Tongs","02 Who Could Win a Rabbit.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Animal Collective","Sung Tongs","03 The Softest Voice.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Animal Collective","Sung Tongs","04 Winters Love.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Animal Collective","Sung Tongs","05 Kids on Holiday.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Animal Collective","Sung Tongs","06 Sweet Road.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Animal Collective","Sung Tongs","09 We Tigers.mp3","2009/08/02","Z:\iTunes\iTunes Music\Animal Collective\Sung Tongs"
"Aphex Twin","Drukqs [Disc 1]","01 Jynweythek Ylow.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","02 Vordhosbn.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","03 Kladfvgbung Micshk.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","04 Omgyjya Switch7.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","05 Strotha Tynhe.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","06 Gwely Mernans.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","07 Bbydhyonchord.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","08 Cock_Ver10.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","10 Mt. Saint Michel Mix+St. Michaels Mount.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","11 Gwarek2.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","12 Orban Eq Trx4.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","13 Aussois.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","14 Hy A Scullyas Lyf A Dhagrow.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","15 Kesson Dalef.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","09 Avril 14th.m4a","2009/08/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
"Aphex Twin","Drukqs [Disc 1]","09 Avril 14th 1.m4a","2010/07/02","Z:\iTunes\iTunes Music\Aphex Twin\Drukqs [Disc 1]"
